id,firstName,lastName,birthday
1707,Hebert,Bobby,1905-05-13 00:00:00
1708,Hebron,Vaughn,1905-05-23 00:00:00
1709,Heckard,Steve,1905-04-26 00:00:00
1710,Hector,Johnny,1905-05-13 00:00:00
1711,Hedberg,Randy,1905-05-07 00:00:00
1712,Hedgecock,Madison,1905-06-03 00:00:00
1713,Heeter,Gene,1905-04-24 00:00:00
1714,Heiden,Steve,1905-05-29 00:00:00
1715,Heinrich,Don,1905-04-13 00:00:00
1716,Heinrich,Keith,1905-06-01 00:00:00
1717,Heller,Ron,1905-05-16 00:00:00
1718,Heller,Will,1905-06-03 00:00:00
1719,Henderson,Devery,1905-06-04 00:00:00
1720,Henderson,John,1905-04-26 00:00:00
1721,Henderson,Jon,1905-04-27 00:00:00
1722,Henderson,Keith,1905-05-19 00:00:00
1723,Hendrickson,Steve,1905-05-19 00:00:00
1724,Henderson,William,1905-05-24 00:00:00
1725,Henley,Carey,1905-04-19 00:00:00
1726,Henley,June,1905-05-28 00:00:00
1727,Hennigan,Charlie,1905-04-18 00:00:00
1728,Henning,Dan,1905-04-25 00:00:00
1729,Henry,Bernard,1905-05-13 00:00:00
1730,Henry,Chris,1905-06-05 00:00:00
1731,Henry,Leonard,1905-05-31 00:00:00
1732,Henry,Travis,1905-05-31 00:00:00
1733,Henry,Wally,1905-05-07 00:00:00
1734,Henson,Champ,1905-05-06 00:00:00
1735,Henson,Drew,1905-06-02 00:00:00
1736,Hernandez,Joe,1905-04-23 00:00:00
1737,Herock,Ken,1905-04-24 00:00:00
1738,Herrmann,Don,1905-04-30 00:00:00
1739,Herring,George,1905-04-17 00:00:00
1740,Herrmann,Mark,1905-05-12 00:00:00
1741,Herron,Mack,1905-05-01 00:00:00
1742,Herron,Noah,1905-06-04 00:00:00
1743,Herzing,Adam,1905-06-02 00:00:00
1744,Hester,Jessie,1905-05-16 00:00:00
1745,Hester,Jim,1905-04-27 00:00:00
1746,Hetherington,Chris,1905-05-25 00:00:00
1747,Heyward,Craig,1905-05-19 00:00:00
1748,Hickey,Bo,1905-04-28 00:00:00
1749,Hickman,Kevin,1905-05-24 00:00:00
1750,Hickman,Larry,1905-04-18 00:00:00
1751,Hicks,Maurice,1905-05-31 00:00:00
1752,Hicks,Skip,1905-05-27 00:00:00
1753,Hicks,Victor,1905-05-10 00:00:00
1754,Higgs,Mark,1905-05-19 00:00:00
1755,Highsmith,Alonzo,1905-05-18 00:00:00
1756,Highsmith,Don,1905-05-01 00:00:00
1757,Hilger,Rusty,1905-05-15 00:00:00
1758,Hill,Bruce,1905-05-17 00:00:00
1759,Hill,Calvin,1905-04-30 00:00:00
1760,Hilliard,Dalton,1905-05-17 00:00:00
1761,Hill,David,1905-05-07 00:00:00
1762,Hill,Darrell,1905-06-01 00:00:00
1763,Hill,Derek,1905-05-20 00:00:00
1764,Hill,Drew,1905-05-09 00:00:00
1765,Hill,Eddie,1905-05-10 00:00:00
1766,Hill,Fred,1905-04-26 00:00:00
1767,Hill,Greg,1905-05-25 00:00:00
1768,Hill,Harlon,1905-04-15 00:00:00
1769,Hilliard,Ike,1905-05-29 00:00:00
1770,Hill,Ike,1905-04-30 00:00:00
1771,Hillary,Ira,1905-05-15 00:00:00
1772,Hill,J.D.,1905-05-01 00:00:00
1773,Hill,Jerry,1905-04-22 00:00:00
1774,Hill,King,1905-04-19 00:00:00
1775,Hill,Lonzell,1905-05-18 00:00:00
1776,Hill,Mack Lee,1905-04-23 00:00:00
1777,Hill,Randall,1905-05-22 00:00:00
1778,Hill,Shaun,1905-06-02 00:00:00
1779,Hill,Stan,1905-06-22 00:00:00
1780,Hill,Tony,1905-05-09 00:00:00
1781,Hilton,Carl,1905-05-17 00:00:00
1782,Hilton,John,1905-04-25 00:00:00
1783,Hilton,Zachary,1905-06-02 00:00:00
1784,Hines,Jimmy,1905-04-29 00:00:00
1785,Hinton,Eddie,1905-04-30 00:00:00
1786,Hinton,Marcus,1905-05-24 00:00:00
1787,Hipple,Eric,1905-05-10 00:00:00
1788,Hipp,I.M.,1905-05-09 00:00:00
1789,Hirsch,Elroy,1905-04-06 00:00:00
1790,Hoak,Dick,1905-04-22 00:00:00
1791,Hoard,Leroy,1905-05-21 00:00:00
1792,Hobbs,Daryl,1905-05-21 00:00:00
1793,Hobbs,Stephen,1905-05-18 00:00:00
1794,Hobert,Billy Joe,1905-05-24 00:00:00
1795,Hodel,Nathan,1905-05-30 00:00:00
1796,Hodge,Damon,1905-05-30 00:00:00
1797,Hodge,Floyd,1905-05-12 00:00:00
1798,Hodgins,James,1905-05-30 00:00:00
1799,Hodson,Tom,1905-05-20 00:00:00
1800,Hoernschemeyer,Bob,1905-04-08 00:00:00
1801,Hoerner,Dick,1905-04-05 00:00:00
1802,Hofer,Paul,1905-05-05 00:00:00
1803,Hoffman,Dalton,1905-04-24 00:00:00
1804,Hoffman,John,1905-04-08 00:00:00
1805,Hogan,Mike,1905-05-07 00:00:00
1806,Hogeboom,Gary,1905-05-11 00:00:00
1807,Hoge,Merril,1905-05-18 00:00:00
1808,Hoisington,Al,1905-04-16 00:00:00
1809,Holcomb,Kelly,1905-05-26 00:00:00
1810,Holcombe,Robert,1905-05-28 00:00:00
1811,Holden,Steve,1905-05-04 00:00:00
1812,Holiday,Carlyle,1905-06-03 00:00:00
1813,Holly,Bob,1905-05-13 00:00:00
1814,Hollas,Donald,1905-05-20 00:00:00
1815,Holland,Jamie,1905-05-17 00:00:00
1816,Holloway,Jabari,1905-05-31 00:00:00
1817,Holland,John,1905-05-05 00:00:00
1818,Holliday,Ron,1905-05-01 00:00:00
1819,Hollings,Tony,1905-06-03 00:00:00
1820,Holmes,Alex,1905-06-04 00:00:00
1821,Holmes,Chris,1905-06-22 00:00:00
1822,Holmes,Darick,1905-05-24 00:00:00
1823,Holmes,Don,1905-05-14 00:00:00
1824,Holmes,Jack,1905-05-06 00:00:00
1825,Holmes,Mike,1905-05-03 00:00:00
1826,Holmes,Priest,1905-05-26 00:00:00
1827,Holman,Rodney,1905-05-13 00:00:00
1828,Holmes,Robert,1905-04-28 00:00:00
1829,Holmes,Santonio,1905-06-06 00:00:00
1830,Holohan,Pete,1905-05-12 00:00:00
1831,Holston,Mike,1905-05-11 00:00:00
1832,Holt,Glenn,1905-06-06 00:00:00
1833,Holt,Harry,1905-05-10 00:00:00
1834,Holt,Torry,1905-05-29 00:00:00
1835,Homan,Dennis,1905-04-29 00:00:00
1836,Hooker,Fair,1905-04-30 00:00:00
1837,Hooks,Jim,1905-05-03 00:00:00
1838,Hooks,Roland,1905-05-06 00:00:00
1839,Hoover,Brad,1905-05-29 00:00:00
1840,Hoover,Melvin,1905-05-12 00:00:00
1841,Hopkins,Andy,1905-05-02 00:00:00
1842,Hopkins,Roy,1905-04-28 00:00:00
1843,Horn,Chris,1905-05-30 00:00:00
1844,Horn,Don,1905-04-28 00:00:00
1845,Horn,Joe,1905-05-25 00:00:00
1846,Hornung,Paul,1905-04-18 00:00:00
1847,Horner,Sam,1905-04-21 00:00:00
1848,Horne,Tony,1905-05-29 00:00:00
1849,Horton,Ethan,1905-05-15 00:00:00
1850,Hostetler,Jeff,1905-05-14 00:00:00
1851,Houston,Bill,1905-05-04 00:00:00
1852,Houston,Cedric,1905-06-04 00:00:00
1853,House,Kevin,1905-05-10 00:00:00
1854,Houser,Kevin,1900-01-00 00:00:00
1855,Houston,Rich,1905-04-28 00:00:00
1856,Houshmandzadeh,T.J.,1905-05-30 00:00:00
1857,Howard,Bobby,1905-05-17 00:00:00
1858,Howard,Chris,1905-05-28 00:00:00
1859,Howard,Desmond,1905-05-23 00:00:00
1860,Howard,Ron,1905-05-04 00:00:00
1861,Howard,William,1905-05-17 00:00:00
1862,Howell,Steve,1905-05-09 00:00:00
1863,Howry,Keenan,1905-06-03 00:00:00
1864,Howton,Billy,1905-04-13 00:00:00
1865,Hoying,Bobby,1905-05-25 00:00:00
1866,Huard,Brock,1905-05-29 00:00:00
1867,Huard,Damon,1905-05-26 00:00:00
1868,Huarte,John,1905-04-27 00:00:00
1869,Hubbert,Brad,1905-04-24 00:00:00
1870,Hubbard,Marv,1905-04-29 00:00:00
1871,Huckleby,Harlan,1905-05-10 00:00:00
1872,Hudson,Bob,1905-05-01 00:00:00
1873,Hudson,Gordon,1905-05-15 00:00:00
1874,Hudson,Ray,1905-06-22 00:00:00
1875,Huff,Gary,1905-05-04 00:00:00
1876,Hufnagel,John,1905-05-04 00:00:00
1877,Huggins,Johnny,1905-05-29 00:00:00
1878,Hughes,Chuck,1905-04-26 00:00:00
1879,Hughes,Danan,1905-05-23 00:00:00
1880,Hughes,David,1905-05-12 00:00:00
1881,Hughes,Dennis,1905-05-01 00:00:00
1882,Hughley,George,1905-04-22 00:00:00
1883,Hughes,Tyrone,1905-05-23 00:00:00
1884,Hull,Mike,1905-04-28 00:00:00
1885,Humm,David,1905-05-05 00:00:00
1886,Humphrey,Bobby,1905-05-19 00:00:00
1887,Humphrey,Buddy,1905-04-18 00:00:00
1888,Humphrey,Ronald,1905-05-22 00:00:00
1889,Humphries,Stan,1905-05-18 00:00:00
1890,Humphrey,Talib,1905-06-22 00:00:00
1891,Humphrey,Tory,1905-06-05 00:00:00
1892,Hundon,James,1905-05-24 00:00:00
1893,Hunsinger,Chuck,1905-04-08 00:00:00
1894,Hunter,Al,1905-05-08 00:00:00
1895,Hunter,Billy,1905-04-25 00:00:00
1896,Hunter,Brice,1905-05-27 00:00:00
1897,Hunter,Earnest,1905-05-23 00:00:00
1898,Hunter,Herman,1905-05-14 00:00:00
1899,Hunter,IvyJoe,1905-05-19 00:00:00
1900,Hunter,Javin,1905-06-02 00:00:00
1901,Huntley,Kevin,1905-05-29 00:00:00
1902,Huntley,Richard,1905-05-25 00:00:00
1903,Hunter,Scott,1905-04-30 00:00:00
1904,Hunter,Tony,1905-05-13 00:00:00
1905,Hurd,Sam,1905-06-07 00:00:00
1906,Hutchinson,Chad,1905-05-30 00:00:00
1907,Hutchinson,Tom,1905-04-24 00:00:00
1908,Hutson,Don,1905-03-27 00:00:00
1909,Hyatt,Fred,1905-04-29 00:00:00
1910,Hymes,Randy,1905-06-01 00:00:00
1911,Hynoski,Henry,1905-05-06 00:00:00
1912,Ingram,Darryl,1905-05-19 00:00:00
1913,Ingram,Mark,1905-05-18 00:00:00
1914,Insley,Trevor,1905-05-30 00:00:00
1915,Irons,Paul,1905-06-05 00:00:00
1916,Irvin,Michael,1905-05-19 00:00:00
1917,Irvin,Sedrick,1905-05-31 00:00:00
1918,Isenbarger,John,1905-04-30 00:00:00
1919,Ismail,Qadry,1905-05-23 00:00:00
1920,Ismail,Raghib,1905-05-22 00:00:00
1921,Isom,Jasen,1905-05-30 00:00:00
1922,Ivery,Eddie Lee,1905-05-10 00:00:00
1923,Ivory,Horace,1905-05-07 00:00:00
1924,Izo,George,1905-04-20 00:00:00
1925,Jackson,Alfred,1905-05-08 00:00:00
1926,Jackson,Arnold,1905-05-30 00:00:00
1927,Jackson,Billy,1905-05-12 00:00:00
1928,Jackson,Bo,1905-05-15 00:00:00
1929,Jackson,Bobby,1905-04-27 00:00:00
1930,Jackson,Chad,1905-06-07 00:00:00
1931,Jackson,Curtis,1905-05-26 00:00:00
1932,Jackson,Darrell,1905-05-31 00:00:00
1933,Jackson,Earnest,1905-05-12 00:00:00
1934,Jackson,Frank,1905-04-22 00:00:00
1935,Jackson,Frisman,1905-06-01 00:00:00
1936,Jackson,Harold,1905-04-29 00:00:00
1937,Jackson,Howard,1905-06-04 00:00:00
1938,Jackson,James,1905-05-29 00:00:00
1939,Jackson,Jarious,1905-05-30 00:00:00
1940,Jackson,Jazz,1905-05-05 00:00:00
1941,Jackson,John,1905-05-20 00:00:00
1942,Jackson,Keith,1905-05-18 00:00:00
1943,Jackson,Kenny,1905-05-15 00:00:00
1944,Jackson,Lenzie,1905-05-30 00:00:00
1945,Jackson,Leroy,1905-04-22 00:00:00
1946,Jackson,Louis,1905-05-11 00:00:00
1947,Jackson,Mark,1905-05-16 00:00:00
1948,Jackson,Marlion,1905-05-30 00:00:00
1949,Jackson,Michael,1905-05-22 00:00:00
1950,Jackson,Nate,1905-06-01 00:00:00
1951,Jackson,Randy,1905-05-01 00:00:00
1952,Jackson,Ray,1905-05-31 00:00:00
1953,Jackson,Sheldon,1905-05-29 00:00:00
1954,Jackson,Steven,1905-06-05 00:00:00
1955,Jackson,Tarvaris,1905-06-05 00:00:00
1956,Jackson,Terry,1905-05-29 00:00:00
1957,Jackson,Terry,1905-06-22 00:00:00
1958,Jackson,Tony,1905-06-04 00:00:00
1959,Jackson,Vincent,1905-06-05 00:00:00
1960,Jackson,Willie,1905-05-24 00:00:00
1961,Jackson,Wilbur,1905-05-04 00:00:00
1962,Jacobs,Allen,1905-04-24 00:00:00
1963,Jacobs,Brandon,1905-06-04 00:00:00
1964,Jacoby,Mitch,1905-05-26 00:00:00
1965,Jacobs,Taylor,1905-06-03 00:00:00
1966,Jacquet,Nate,1905-05-28 00:00:00
1967,Jagade,Chick,1905-04-09 00:00:00
1968,James,Cedric,1905-06-01 00:00:00
1969,James,Claudis,1905-04-26 00:00:00
1970,James,Craig,1905-05-14 00:00:00
1971,James,Dick,1905-04-17 00:00:00
1972,James,Edgerrin,1905-05-31 00:00:00
1973,James,Garry,1905-05-16 00:00:00
1974,James,Lionel,1905-05-15 00:00:00
1975,James,Lynn,1905-05-20 00:00:00
1976,James,Po,1905-05-02 00:00:00
1977,Jamieson,Dick,1905-04-20 00:00:00
1978,Jankowski,Bruce,1905-05-02 00:00:00
1979,Jarvis,Ray,1905-05-02 00:00:00
1980,Jaworski,Ron,1905-05-04 00:00:00
1981,Jaynes,David,1905-05-05 00:00:00
1982,Jeffires,Haywood,1905-05-17 00:00:00
1983,Jefferson,John,1905-05-09 00:00:00
1984,Jeffrey,Neal,1905-05-06 00:00:00
1985,Jeffers,Patrick,1905-05-26 00:00:00
1986,Jefferson,Paul,1905-06-22 00:00:00
1987,Jefferson,Roy,1905-04-26 00:00:00
1988,Jefferson,Shawn,1905-05-22 00:00:00
1989,Jells,Dietrich,1905-05-25 00:00:00
1990,Jenkins,Alfred,1905-05-05 00:00:00
1991,Jenkins,Ed,1905-05-03 00:00:00
1992,Jenkins,James,1905-05-20 00:00:00
1993,Jenkins,Ken,1905-05-12 00:00:00
1994,Jenkins,MarTay,1905-05-28 00:00:00
1995,Jenkins,Michael,1905-06-04 00:00:00
1996,Jenkins,Ronney,1905-05-30 00:00:00
1997,Jennings,Adam,1905-06-04 00:00:00
1998,Jennings,Brian,1905-05-29 00:00:00
1999,Jennings,Greg,1905-06-05 00:00:00
2000,Jennings,Keith,1905-05-19 00:00:00
2001,Jennings,Mike,1905-06-01 00:00:00
2002,Jennings,Stanford,1905-05-15 00:00:00
2003,Jensen,Derrick,1905-05-09 00:00:00
2004,Jensen,Jim,1905-05-11 00:00:00
2005,Jensen,Jim,1905-05-06 00:00:00
2006,Jervey,Travis,1905-05-25 00:00:00
2007,Jessup,Bill,1905-04-12 00:00:00
2008,Jessie,Ron,1905-05-01 00:00:00
2009,Jeter,Tony,1905-04-27 00:00:00
2010,Jett,James,1905-05-23 00:00:00
2011,Jodat,Jim,1905-05-07 00:00:00
2012,Joe,Billy,1905-04-23 00:00:00
2013,Joe,Branden,1905-06-22 00:00:00
2014,Johnson,Alonzo,1905-05-26 00:00:00
2015,Johnson,Anthony,1905-05-20 00:00:00
2016,Johnson,Andy,1905-05-05 00:00:00
2017,Johnson,Andre,1905-06-03 00:00:00
2018,Johnson,Bethel,1905-06-01 00:00:00
2019,Johnson,Bill,1905-05-13 00:00:00
2020,Johnson,Billy,1905-05-05 00:00:00
2021,Johnson,Bobby,1905-05-14 00:00:00
2022,Johnson,Brad,1905-05-21 00:00:00
2023,Johnson,Bryan,1905-05-31 00:00:00
2024,Johnson,Bryant,1905-06-03 00:00:00
2025,Johnson,Butch,1905-05-07 00:00:00
2026,Johnson,Charles,1905-05-25 00:00:00
2027,Johnson,Chad,1905-05-31 00:00:00
2028,Johnson,Charley,1905-04-21 00:00:00
2029,Johnston,Daryl,1905-05-19 00:00:00
2030,Johnson,Damone,1905-05-15 00:00:00
2031,Johnson,Dan,1905-05-13 00:00:00
2032,Johnson,Darcy,1905-06-05 00:00:00
2033,Johnson,Dennis,1905-05-09 00:00:00
2034,Johnese,Derrick,1905-06-22 00:00:00
2035,Johnson,Dick,1905-04-22 00:00:00
2036,Johnson,Doug,1905-05-30 00:00:00
2037,Johnson,Earvin,1905-06-22 00:00:00
2038,Johnson,Ellis,1905-04-26 00:00:00
2039,Johnson,Eric,1905-06-01 00:00:00
2040,Johnson,Essex,1905-04-29 00:00:00
2041,Johnson,Flip,1905-05-16 00:00:00
2042,Johnson,J.J.,1905-05-27 00:00:00
2043,Johnson,Jason,1905-05-18 00:00:00
2044,Johnson,Jeremi,1905-06-02 00:00:00
2045,Johnson,Jimmie,1905-05-19 00:00:00
2046,Johnson,Johnny,1905-05-21 00:00:00
2047,Johnson,Joe,1905-05-15 00:00:00
2048,Johnson,John Henry,1905-04-12 00:00:00
2049,Johnson,Joe,1905-04-12 00:00:00
2050,Johnson,Keyshawn,1905-05-25 00:00:00
2051,Johnson,Kevin,1905-05-28 00:00:00
2052,Johnson,Kermit,1905-05-05 00:00:00
2053,Johnson,Kyle,1905-05-31 00:00:00
2054,Johnson,Larry,1905-06-01 00:00:00
2055,Johnson,Leon,1905-05-27 00:00:00
2056,Johnson,LeShon,1905-05-24 00:00:00
2057,Johnson,Lee,1905-04-27 00:00:00
2058,Johnson,Lonnie,1905-05-24 00:00:00
2059,Johnson,Malcolm,1905-05-30 00:00:00
2060,Johnson,Maurice,1905-05-20 00:00:00
2061,Johnson,Marshall,1905-05-05 00:00:00
2062,Johnson,Marty,1905-06-22 00:00:00
2063,Johnson,Patrick,1905-05-29 00:00:00
2064,Johns,Paul,1905-05-11 00:00:00
2065,Johnson,Pete,1905-05-07 00:00:00
2066,Johnson,Preston,1905-04-28 00:00:00
2067,Johnson,Randy,1905-04-27 00:00:00
2068,Johnson,Reggie,1905-05-21 00:00:00
2069,Johnston,Rex,1905-04-20 00:00:00
2070,Johnson,Richard,1905-05-14 00:00:00
2071,Johnson,Rich,1905-04-30 00:00:00
2072,Johnson,Rob,1905-05-26 00:00:00
2073,Johnson,Ron,1905-05-11 00:00:00
2074,Johnson,Ron,1905-04-30 00:00:00
2075,Johnson,Ron,1905-06-02 00:00:00
2076,Johnson,Robert,1905-06-02 00:00:00
2077,Johnson,Rudi,1905-06-01 00:00:00
2078,Johnson,Rudy,1905-04-24 00:00:00
2079,Johnson,Sammy,1905-05-05 00:00:00
2080,Johnson,Teyo,1905-06-03 00:00:00
2081,Johnson,Tony,1905-05-25 00:00:00
2082,Johnson,Tracy,1905-05-19 00:00:00
2083,Johnson,Troy,1905-05-15 00:00:00
2084,Johnson,Trumaine,1905-05-13 00:00:00
2085,Johnson,Vance,1905-05-16 00:00:00
2086,Joiner,Charlie,1905-04-30 00:00:00
2087,Jolley,Doug,1905-06-01 00:00:00
2088,Jolley,Lewis,1905-05-02 00:00:00
2089,Jones,Andrew,1905-05-04 00:00:00
2090,Jones,Bert,1905-05-04 00:00:00
2091,Jones,Bill,1905-05-19 00:00:00
2092,Jones,Bobby,1905-05-08 00:00:00
2093,Jones,Bob,1905-04-28 00:00:00
2094,Jones,Brent,1905-05-16 00:00:00
2095,Jones,Brian,1905-06-03 00:00:00
2096,Jones,Brandon,1905-06-04 00:00:00
2097,Jones,Calvin,1905-05-23 00:00:00
2098,Jones,Cedric,1905-05-13 00:00:00
2099,Jones,Charlie,1905-05-25 00:00:00
2100,Jones,Chris,1905-05-24 00:00:00
2101,Jones,Clint,1905-04-28 00:00:00
2102,Jones,Damon,1905-05-27 00:00:00
2103,Jones,Dave,1905-04-30 00:00:00
2104,Jones,Daryl,1905-06-01 00:00:00
2105,Jones,Darnell,1905-06-22 00:00:00
2106,Jones,Dub,1905-04-07 00:00:00
2107,Jones,Ernie,1905-05-17 00:00:00
2108,Jones,Freddie,1905-05-27 00:00:00
2109,Jones,Fred,1905-05-20 00:00:00
2110,Jones,George,1905-05-26 00:00:00
2111,Jones,Gordon,1905-05-10 00:00:00
2112,Jones,Greg,1905-05-01 00:00:00
2113,Jones,Greg,1905-06-03 00:00:00
2114,Jones,Hassan,1905-05-17 00:00:00
2115,Jones,Harry,1905-04-28 00:00:00
2116,Jones,Homer,1905-04-24 00:00:00
2117,Jones,Isaac,1905-05-28 00:00:00
2118,Jones,J.J.,1905-05-05 00:00:00
2119,Jones,James,1905-05-14 00:00:00
2120,Jones,James,1905-05-11 00:00:00
2121,Jones,Jamal,1905-06-03 00:00:00
2122,Jones,Jimmie,1905-05-03 00:00:00
2123,Jones,Jim,1905-04-24 00:00:00
2124,Jones,John,1905-05-28 00:00:00
2125,Jones,June,1905-05-06 00:00:00
2126,Jones,Julius,1905-06-03 00:00:00
2127,Jones,Keith,1905-05-19 00:00:00
2128,Jones,Keith,1905-05-19 00:00:00
2129,Jones,Kevin,1905-06-04 00:00:00
2130,Jones,Kim,1905-05-05 00:00:00
2131,Jones,Lam,1905-05-11 00:00:00
2132,Jones,Larry,1905-05-04 00:00:00
2133,Jones,Matt,1905-06-05 00:00:00
2134,Jones,Mark,1905-06-02 00:00:00
2135,Jones,Mike,1905-05-13 00:00:00
2136,Jones,Mike,1905-05-19 00:00:00
2137,Jones,Reggie,1905-05-24 00:00:00
2138,Jones,Rod,1905-05-17 00:00:00
2139,Jones,Steve,1905-05-04 00:00:00
2140,Jones,Terry,1905-06-01 00:00:00
2141,Jones,Thomas,1905-05-31 00:00:00
2142,Jones,Tony,1905-05-18 00:00:00
2143,Jones,Willie,1905-04-22 00:00:00
2144,Joppru,Bennie,1905-06-02 00:00:00
2145,Jordan,Andrew,1905-05-25 00:00:00
2146,Jordan,Buford,1905-05-15 00:00:00
2147,Jordan,Charles,1905-05-22 00:00:00
2148,Jordan,Jeff,1905-04-28 00:00:00
2149,Jordan,LaMont,1905-05-31 00:00:00
2150,Jordan,Randy,1905-05-23 00:00:00
2151,Jordan,Steve,1905-05-14 00:00:00
2152,Jorden,Tim,1905-05-19 00:00:00
2153,Jordan,Tony,1905-05-18 00:00:00
2154,Joseph,Elvis,1905-05-31 00:00:00
2155,Joseph,James,1905-05-20 00:00:00
2156,Joseph,Keith,1905-06-03 00:00:00
2157,Josephson,Les,1905-04-25 00:00:00
2158,Joyce,Delvin,1905-05-31 00:00:00
2159,Junker,Steve,1905-04-18 00:00:00
2160,Jurevicius,Joe,1905-05-27 00:00:00
2161,Jurgensen,Sonny,1905-04-17 00:00:00
2162,Justice,Charlie,1905-04-07 00:00:00
2163,Justin,Paul,1905-05-21 00:00:00
2164,Kab,Vyto,1905-05-12 00:00:00
2165,Kanell,Danny,1905-05-26 00:00:00
2166,Kane,Rick,1905-05-07 00:00:00
2167,Kane,Tommy,1905-05-17 00:00:00
2168,Kantor,Joe,1905-04-25 00:00:00
2169,Kapp,Joe,1905-04-21 00:00:00
2170,Karcher,Ken,1905-05-16 00:00:00
2171,Karney,Mike,1905-06-03 00:00:00
2172,Kashetta,David,1905-06-03 00:00:00
2173,Kasper,Kevin,1905-05-30 00:00:00
2174,Kattus,Eric,1905-05-16 00:00:00
2175,Kaufman,Napoleon,1905-05-26 00:00:00
2176,Kavanaugh,Ken,1905-03-30 00:00:00
2177,Kay,Clarence,1905-05-14 00:00:00
2178,Keaton,Curtis,1905-05-29 00:00:00
2179,Keckin,Val,1905-04-21 00:00:00
2180,Keiser,Dusty,1905-06-22 00:00:00
2181,Keithley,Gary,1905-05-04 00:00:00
2182,Kelly,Jim,1905-05-13 00:00:00
2183,Kelly,Jim,1905-05-04 00:00:00
2184,Kelly,Jim,1905-04-25 00:00:00
2185,Kelly,Leroy,1905-04-25 00:00:00
2186,Kellar,Mark,1905-05-05 00:00:00
2187,Kelly,Mike,1905-05-01 00:00:00
2188,Kellogg,Mike,1905-04-25 00:00:00
2189,Kelly,Reggie,1905-05-30 00:00:00
2190,Kemp,Jack,1905-04-18 00:00:00
2191,Kemp,Jeff,1905-05-12 00:00:00
2192,Kemp,Perry,1905-05-14 00:00:00
2193,Kendrick,Vince,1905-05-05 00:00:00
2194,Kenney,Bill,1905-05-08 00:00:00
2195,Kennison,Eddie,1905-05-26 00:00:00
2196,Kennedy,Jimmie,1905-05-05 00:00:00
2197,Kennedy,Tom,1905-04-22 00:00:00
2198,Kent,Joey,1905-05-27 00:00:00
2199,Kerbow,Randy,1905-04-23 00:00:00
2200,Kerrigan,Mike,1905-05-13 00:00:00
2201,Keyes,Bob,1905-04-19 00:00:00
2202,Keyworth,Jon,1905-05-03 00:00:00
2203,Key,Sale',1905-06-22 00:00:00
2204,Kiel,Blair,1905-05-14 00:00:00
2205,Kight,Kelvin,1905-06-04 00:00:00
2206,Kiick,Jim,1905-04-29 00:00:00
2207,Kilian,James,1905-06-02 00:00:00
2208,Killett,Charlie,1905-04-23 00:00:00
2209,Kilmer,Billy,1905-04-22 00:00:00
2210,Kilmer,Ethan,1905-06-05 00:00:00
2211,Kimber,Bill,1905-04-19 00:00:00
2212,Kimbrough,John,1905-05-07 00:00:00
2213,Kimbrough,Tony,1905-05-23 00:00:00
2214,Kinchen,Brian,1905-05-18 00:00:00
2215,Kincade,Keylon,1905-06-04 00:00:00
2216,Kinchen,Todd,1905-05-22 00:00:00
2217,Kinderman,Keith,1905-04-23 00:00:00
2218,King,Andre,1905-05-26 00:00:00
2219,King,Bruce,1905-05-16 00:00:00
2220,King,Carlos,1905-05-26 00:00:00
2221,King,Claude,1905-04-21 00:00:00
2222,Kingsriter,Doug,1905-05-03 00:00:00
2223,King,Horace,1905-05-06 00:00:00
2224,King,Jeff,1905-06-05 00:00:00
2225,King,Kenny,1905-05-10 00:00:00
2226,Kingsbury,Kliff,1905-06-01 00:00:00
2227,King,Phil,1905-04-19 00:00:00
2228,King,Shaun,1905-05-30 00:00:00
2229,King,Vick,1905-06-02 00:00:00
2230,Kinney,Erron,1905-05-30 00:00:00
2231,Kinney,Jeff,1905-05-02 00:00:00
2232,Kinnebrew,Larry,1905-05-12 00:00:00
2233,Kirby,Terry,1905-05-23 00:00:00
2234,Kircus,David,1905-06-02 00:00:00
2235,Kirkland,Mike,1905-05-07 00:00:00
2236,Kitna,Jon,1905-05-25 00:00:00
2237,Kitts,Jim,1905-05-25 00:00:00
2238,Kittner,Kurt,1905-06-02 00:00:00
2239,Klein,Bob,1905-04-30 00:00:00
2240,Kleinsasser,Jim,1905-05-30 00:00:00
2241,Klever,Rocky,1905-05-12 00:00:00
2242,Klingler,David,1905-05-22 00:00:00
2243,Klopfenstein,Joe,1905-06-05 00:00:00
2244,Knafelc,Gary,1905-04-15 00:00:00
2245,Knief,Gayle,1905-04-29 00:00:00
2246,Knight,David,1905-05-04 00:00:00
2247,Knight,Marcus,1905-05-31 00:00:00
2248,Knott,Eric,1905-06-22 00:00:00
2249,Kochman,Roger,1905-04-24 00:00:00
2250,Kocourek,Dave,1905-04-20 00:00:00
2251,Kofler,Matt,1905-05-12 00:00:00
2252,Komlo,Jeff,1905-05-09 00:00:00
2253,Konrad,Rob,1905-05-29 00:00:00
2254,Kopay,Dave,1905-04-25 00:00:00
2255,Kosar,Bernie,1905-05-16 00:00:00
2256,Kosins,Gary,1905-05-02 00:00:00
2257,Kotar,Doug,1905-05-04 00:00:00
2258,Kotite,Rich,1905-04-25 00:00:00
2259,Kovac,Ed,1905-04-21 00:00:00
2260,Kowalczyk,Walt,1905-04-18 00:00:00
2261,Koy,Ernie,1905-04-25 00:00:00
2262,Koy,Ted,1905-04-30 00:00:00
